id,lon,lat,snap_lat_1600,snap_lon_1600,distance_1600,found_1600,snap_lat_5000,snap_lon_5000,distance_5000,found_5000,stable_route,classification
812,114.345029025115,22.3907354514189,22.392484,114.3465075,246.657930733605,TRUE,22.392484,114.3465075,246.657930733605,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
813,114.35780942416,22.3558801066076,22.3566899,114.3569811,123.883106715749,TRUE,22.3566899,114.3569811,123.883106715749,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
815,114.375010800242,22.4150484985718,22.4161546,114.3747527,125.751740184336,TRUE,22.4161546,114.3747527,125.751740184336,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
821,114.272115911325,22.3633542390611,22.3629368,114.2719578,49.1549087358921,TRUE,22.3629368,114.2719578,49.1549087358921,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
823,114.258734361053,22.3514387820597,22.3518112,114.2593093,72.1461846974615,TRUE,22.3518112,114.2593093,72.1461846974615,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
824,114.238248157355,22.3633650931119,22.3648581,114.2373725,188.757194777125,TRUE,22.3648581,114.2373725,188.757194777125,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
829,114.255020001507,22.3734500623687,22.3745769,114.2549739,125.318396984231,TRUE,22.3745769,114.2549739,125.318396984231,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
833,114.249282769357,22.298207065894,22.2982643,114.2492224,8.88752949025275,TRUE,22.2982643,114.2492224,8.88752949025275,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
834,114.289540738822,22.2481716275213,22.2490715,114.2899161,107.199711433134,TRUE,22.2490715,114.2899161,107.199711433134,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
911,114.133490773842,22.1965556761945,22.1965552,114.1335698,8.13174810766767,TRUE,22.1965552,114.1335698,8.13174810766767,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
912,114.116689493402,22.2234730461694,22.2234209,114.1167011,5.91689429141655,TRUE,22.2234209,114.1167011,5.91689429141655,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
913,114.262670743658,22.1740297986516,22.1720526,114.2640993,264.379957065655,TRUE,22.1720526,114.2640993,264.379957065655,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
920,114.029036891964,22.2083624887599,22.2083985,114.0290337,4.01548869728357,TRUE,22.2083985,114.0290337,4.01548869728357,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
931,113.981708872588,22.2414214593604,22.2414065,113.9815566,15.7514020846004,TRUE,22.2414065,113.9815566,15.7514020846004,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
932,113.92502007883,22.2302325567921,22.2300522,113.9249468,21.4143081802294,TRUE,22.2300522,113.9249468,21.4143081802294,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
941,113.891974344162,22.230489916624,22.2304543,113.892024,6.46227978199198,TRUE,22.2304543,113.892024,6.46227978199198,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
942,113.864374080747,22.2323100240958,22.2328326,113.8647562,70.1280669178334,TRUE,22.2328326,113.8647562,70.1280669178334,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
