from_id,to_id,travel_time_p25,travel_time_p50,travel_time_p75,runs_present_p50,p50_run_sd,p50_run_range
533,HG,77.0,80.0,83.0,5,0.7071067811865476,2.0
533,HYW,86.0,90.0,94.0,5,0.4472135954999579,1.0
533,LMC,84.0,88.0,91.0,5,0.4472135954999579,1.0
533,LW,79.0,83.0,86.0,5,0.4472135954999579,1.0
533,MKT,93.0,97.0,101.0,5,0.4472135954999579,1.0
533,SB,83.0,87.0,91.0,5,0.8366600265340756,2.0
541,HG,52.0,55.0,59.0,5,0.5477225575051661,1.0
541,HYW,72.0,77.0,81.0,5,0.4472135954999579,1.0
541,LMC,61.0,69.0,76.0,5,1.3038404810405297,3.0
541,LW,56.0,64.0,71.0,5,1.3038404810405297,3.0
541,MKT,63.0,70.0,77.0,5,1.140175425099138,3.0
541,SB,74.0,78.0,82.0,5,0.4472135954999579,1.0
543,HG,38.0,43.0,49.0,5,0.8366600265340756,2.0
543,HYW,75.0,80.0,86.0,5,0.5477225575051661,1.0
543,LMC,64.0,70.0,77.0,5,0.7071067811865476,2.0
543,LW,59.0,65.0,72.0,5,0.7071067811865476,2.0
543,MKT,65.0,71.0,78.0,5,0.8366600265340756,2.0
543,SB,79.0,84.0,90.0,5,0.7071067811865476,2.0
544,HG,56.0,61.0,65.0,5,0.4472135954999579,1.0
544,HYW,71.0,76.0,82.0,5,0.5477225575051661,1.0
544,LMC,60.0,66.0,74.0,5,1.140175425099138,3.0
544,LW,55.0,61.0,69.0,5,1.140175425099138,3.0
544,MKT,62.0,67.0,75.0,5,0.8366600265340756,2.0
544,SB,79.0,83.0,88.0,5,1.224744871391589,3.0
545,HG,57.0,62.0,67.0,5,0.4472135954999579,1.0
545,HYW,52.0,54.0,57.0,5,0.5477225575051661,1.0
545,LMC,44.0,46.0,48.0,5,0.4472135954999579,1.0
545,LW,39.0,41.0,43.0,5,0.4472135954999579,1.0
545,MKT,42.0,45.0,47.0,5,0.0,0.0
545,SB,93.0,96.0,99.0,5,0.7071067811865476,2.0
546,HG,55.0,59.0,64.0,5,0.8366600265340756,2.0
546,HYW,60.0,63.0,67.0,5,0.5477225575051661,1.0
546,LMC,53.0,56.0,59.0,5,0.8366600265340756,2.0
546,LW,48.0,51.0,54.0,5,0.8366600265340756,2.0
546,MKT,51.0,54.0,57.0,5,0.8366600265340756,2.0
546,SB,101.0,104.0,109.0,5,0.5477225575051661,1.0
547,HG,54.0,60.0,66.0,5,0.4472135954999579,1.0
547,HYW,45.0,49.0,53.0,5,0.8366600265340756,2.0
547,LMC,37.0,41.0,45.0,5,0.8366600265340756,2.0
547,LW,32.0,36.0,40.0,5,0.8366600265340756,2.0
547,MKT,36.0,40.0,43.0,5,0.8366600265340756,2.0
547,SB,88.0,92.0,95.0,5,0.8944271909999159,2.0
548,HG,58.0,62.0,67.0,5,0.5477225575051661,1.0
548,HYW,52.0,55.0,57.0,5,0.5477225575051661,1.0
548,LMC,45.0,46.0,48.0,5,0.5477225575051661,1.0
548,LW,40.0,41.0,43.0,5,0.5477225575051661,1.0
548,MKT,42.0,45.0,47.0,5,0.4472135954999579,1.0
548,SB,94.0,97.0,100.0,5,0.4472135954999579,1.0
549,HG,58.0,66.0,74.0,5,1.7320508075688772,4.0
549,HYW,50.0,55.0,62.0,5,1.6431676725154982,4.0
549,LMC,42.0,47.0,55.0,5,1.0954451150103321,3.0
549,LW,37.0,42.0,50.0,5,1.0954451150103321,3.0
549,MKT,40.0,46.0,53.0,5,1.224744871391589,3.0
549,SB,92.0,97.0,106.0,5,1.6431676725154982,4.0
621,HG,51.0,56.0,63.0,5,0.5477225575051661,1.0
621,HYW,44.0,46.0,49.0,5,0.5477225575051661,1.0
621,LMC,36.0,38.0,41.0,5,0.5477225575051661,1.0
621,LW,31.0,33.0,36.0,5,0.5477225575051661,1.0
621,MKT,34.0,37.0,39.0,5,0.4472135954999579,1.0
621,SB,86.0,89.0,92.0,5,0.5477225575051661,1.0
622,HG,67.0,76.0,84.0,5,1.4142135623730951,3.0
622,HYW,60.0,66.0,75.0,5,1.0954451150103321,2.0
622,LMC,52.0,57.0,68.0,5,1.1401754250991378,3.0
622,LW,47.0,52.0,63.0,5,1.1401754250991378,3.0
622,MKT,51.0,56.0,66.0,5,1.1401754250991378,3.0
622,SB,103.0,109.0,118.5,5,1.7888543819998317,4.0
623,HG,57.0,62.0,67.0,5,0.8944271909999159,2.0
623,HYW,52.0,54.0,56.0,5,0.4472135954999579,1.0
623,LMC,44.0,46.0,48.0,5,0.0,0.0
623,LW,39.0,41.0,43.0,5,0.0,0.0
623,MKT,42.0,44.0,46.0,5,0.4472135954999579,1.0
623,SB,93.0,96.0,99.0,5,0.5477225575051661,1.0
624,HG,42.0,47.0,52.0,5,0.7071067811865476,2.0
624,HYW,33.0,36.0,38.0,5,0.0,0.0
624,LMC,24.0,26.0,28.0,5,0.0,0.0
624,LW,19.0,21.0,23.0,5,0.0,0.0
624,MKT,23.0,25.0,27.0,5,0.4472135954999579,1.0
624,SB,76.0,78.0,81.0,5,0.5477225575051661,1.0
625,HG,47.0,51.0,56.0,5,0.5477225575051661,1.0
625,HYW,36.0,38.0,39.0,5,0.5477225575051661,1.0
625,LMC,28.0,29.0,31.0,5,0.0,0.0
625,LW,23.0,24.0,26.0,5,0.0,0.0
625,MKT,27.0,28.0,31.0,5,0.5477225575051661,1.0
625,SB,78.0,80.0,83.0,5,0.5477225575051661,1.0
626,HG,38.0,43.0,47.0,5,0.8944271909999159,2.0
626,HYW,34.0,36.0,38.0,5,0.5477225575051661,1.0
626,LMC,26.0,27.0,28.0,5,0.0,0.0
626,LW,21.0,22.0,23.0,5,0.0,0.0
626,MKT,24.0,26.0,28.0,5,0.4472135954999579,1.0
626,SB,75.0,78.0,81.0,5,0.5477225575051661,1.0
627,HG,39.0,43.0,48.0,5,0.5477225575051661,1.0
627,HYW,35.0,37.0,39.0,5,0.4472135954999579,1.0
627,LMC,24.0,25.0,26.0,5,0.0,0.0
627,LW,19.0,20.0,21.0,5,0.0,0.0
627,MKT,25.0,27.0,29.0,5,0.0,0.0
627,SB,76.0,78.0,81.0,5,0.0,0.0
628,HG,43.0,49.0,54.0,5,0.7071067811865476,2.0
628,HYW,35.0,37.0,40.0,5,0.4472135954999579,1.0
628,LMC,25.0,26.0,27.0,5,0.5477225575051661,1.0
628,LW,20.0,21.0,22.0,5,0.5477225575051661,1.0
628,MKT,28.0,30.0,33.0,5,0.8366600265340756,2.0
628,SB,79.0,82.0,85.0,5,0.4472135954999579,1.0
629,HG,62.0,68.0,74.0,5,0.8366600265340756,2.0
629,HYW,46.0,51.0,54.0,5,0.8944271909999159,2.0
629,LMC,43.0,46.0,50.0,5,0.5477225575051661,1.0
629,LW,38.0,41.0,45.0,5,0.5477225575051661,1.0
629,MKT,30.0,36.0,41.0,5,1.224744871391589,3.0
629,SB,94.0,98.0,102.0,5,0.8366600265340756,2.0
631,HG,68.0,73.0,78.0,5,0.8366600265340756,2.0
631,HYW,50.0,53.0,56.0,5,0.4472135954999579,1.0
631,LMC,44.0,46.0,48.0,5,0.0,0.0
631,LW,39.0,41.0,43.0,5,0.0,0.0
631,MKT,48.0,51.0,53.0,5,0.4472135954999579,1.0
631,SB,105.0,108.0,111.0,5,0.0,0.0
634,HG,66.0,71.0,76.0,5,0.4472135954999579,1.0
634,HYW,57.0,59.0,62.0,5,0.5477225575051661,1.0
634,LMC,47.0,49.0,51.0,5,0.4472135954999579,1.0
634,LW,42.0,44.0,46.0,5,0.4472135954999579,1.0
634,MKT,48.0,50.0,52.0,5,0.0,0.0
634,SB,100.0,103.0,105.0,5,0.4472135954999579,1.0
722,HYW,56.0,61.0,64.0,5,0.8944271909999159,2.0
722,LMC,49.0,50.0,52.0,5,0.4472135954999579,1.0
722,LW,44.0,45.0,47.0,5,0.4472135954999579,1.0
722,MKT,56.0,58.0,60.0,5,0.0,0.0
723,HG,62.0,67.0,71.0,5,0.7071067811865476,2.0
723,HYW,41.0,46.0,50.0,5,0.8366600265340756,2.0
723,LMC,36.0,38.0,39.0,5,0.4472135954999579,1.0
723,LW,31.0,33.0,34.0,5,0.4472135954999579,1.0
723,MKT,43.0,45.0,47.0,5,0.0,0.0
723,SB,96.0,99.0,101.0,5,0.4472135954999579,1.0
725,HYW,49.0,53.0,56.0,5,0.0,0.0
725,LMC,40.0,41.0,42.0,5,0.0,0.0
725,LW,35.0,36.0,37.0,5,0.0,0.0
725,MKT,46.0,47.0,49.0,5,0.5477225575051661,1.0
726,HG,57.0,62.0,67.0,5,0.5477225575051661,1.0
726,HYW,39.0,44.0,48.0,5,0.7071067811865476,2.0
726,LMC,33.0,34.0,36.0,5,0.0,0.0
726,LW,28.0,29.0,31.0,5,0.0,0.0
726,MKT,39.0,41.0,43.0,5,0.0,0.0
726,SB,91.0,94.0,97.0,5,0.4472135954999579,1.0
727,HYW,56.0,61.0,65.0,5,0.0,0.0
727,LMC,47.0,51.0,52.0,5,0.0,0.0
727,LW,42.0,46.0,47.0,5,0.0,0.0
727,MKT,55.0,57.0,60.0,5,0.5477225575051661,1.0
728,HYW,55.0,59.0,63.0,5,0.5477225575051661,1.0
728,LMC,47.0,48.0,50.0,5,0.0,0.0
728,LW,42.0,43.0,45.0,5,0.0,0.0
728,MKT,53.0,55.0,57.0,5,0.4472135954999579,1.0
729,HYW,53.0,58.0,62.0,5,0.8366600265340756,2.0
729,LMC,47.0,49.0,51.0,5,0.5477225575051661,1.0
729,LW,42.0,44.0,46.0,5,0.5477225575051661,1.0
729,MKT,53.0,55.0,58.0,5,0.0,0.0
729,SB,110.0,114.0,118.0,5,0.8366600265340756,2.0
751,HYW,67.0,73.0,76.0,5,1.3038404810405297,3.0
751,LMC,60.0,62.0,64.0,5,0.0,0.0
751,LW,55.0,57.0,59.0,5,0.0,0.0
751,MKT,66.0,68.0,71.0,5,0.5477225575051661,1.0
753,HYW,73.0,76.0,80.0,5,0.5477225575051661,1.0
753,LMC,64.0,65.0,67.0,5,0.0,0.0
753,LW,59.0,60.0,62.0,5,0.0,0.0
753,MKT,70.0,71.0,73.0,5,0.4472135954999579,1.0
753,SB,101.0,105.0,109.0,5,0.0,0.0
754,HG,102.0,107.0,111.0,5,0.8366600265340756,2.0
754,HYW,68.0,70.0,72.0,5,0.5477225575051661,1.0
754,LMC,53.0,55.0,56.0,5,0.0,0.0
754,LW,48.0,50.0,51.0,5,0.0,0.0
754,MKT,60.0,62.0,64.0,5,0.4472135954999579,1.0
754,SB,97.0,101.0,104.0,5,0.7071067811865476,2.0
755,HG,95.0,98.0,102.0,5,0.4472135954999579,1.0
755,HYW,63.0,65.0,67.0,5,0.5477225575051661,1.0
755,LMC,49.0,50.0,52.0,5,0.4472135954999579,1.0
755,LW,44.0,45.0,47.0,5,0.4472135954999579,1.0
755,MKT,55.0,57.0,59.0,5,0.4472135954999579,1.0
755,SB,90.0,92.0,96.0,5,0.8944271909999159,2.0
756,HG,88.0,94.0,99.0,5,0.8944271909999159,2.0
756,HYW,67.0,71.0,75.0,5,1.140175425099138,3.0
756,LMC,61.0,62.0,63.0,5,0.0,0.0
756,LW,56.0,57.0,58.0,5,0.0,0.0
756,MKT,66.0,67.0,69.0,5,0.5477225575051661,1.0
756,SB,100.0,104.0,108.0,5,0.5477225575051661,1.0
757,HYW,88.0,90.0,92.0,5,0.0,0.0
757,LMC,75.0,76.0,77.0,5,0.0,0.0
757,LW,70.0,71.0,72.0,5,0.0,0.0
757,MKT,81.0,82.0,83.0,5,0.0,0.0
758,HG,74.0,78.0,83.0,5,0.5477225575051661,1.0
758,HYW,66.0,68.0,69.0,5,0.4472135954999579,1.0
758,LMC,51.0,52.0,53.0,5,0.0,0.0
758,LW,46.0,47.0,48.0,5,0.0,0.0
758,MKT,57.0,59.0,60.0,5,0.5477225575051661,1.0
758,SB,87.0,91.0,95.0,5,0.5477225575051661,1.0
759,HG,103.0,105.0,108.0,5,0.0,0.0
759,HYW,69.0,72.0,74.0,5,0.4472135954999579,1.0
759,LMC,56.0,57.0,59.0,5,0.4472135954999579,1.0
759,LW,51.0,52.0,54.0,5,0.4472135954999579,1.0
759,MKT,64.0,65.0,67.0,5,0.5477225575051661,1.0
759,SB,100.0,103.0,105.0,5,0.5477225575051661,1.0
820,LMC,105.0,110.0,114.0,5,1.4832396974191324,4.0
820,LW,99.0,103.0,107.0,5,1.140175425099138,3.0
822,HYW,97.0,101.0,105.0,5,0.4472135954999579,1.0
822,LMC,80.0,85.0,90.0,5,0.4472135954999579,1.0
822,LW,75.0,80.0,85.0,5,0.4472135954999579,1.0
822,MKT,93.0,99.0,104.0,5,0.0,0.0
825,HYW,110.0,114.0,118.0,5,0.0,0.0
825,LMC,99.0,102.0,106.0,5,0.5477225575051661,1.0
825,LW,94.0,97.0,101.0,5,0.4472135954999579,1.0
826,HYW,100.0,104.0,107.0,5,0.0,0.0
826,LMC,85.0,87.0,89.0,5,0.4472135954999579,1.0
826,LW,80.0,82.0,84.0,5,0.4472135954999579,1.0
826,MKT,97.0,103.0,108.0,5,0.5477225575051661,1.0
827,HYW,110.0,114.0,118.0,5,0.4472135954999579,1.0
827,LMC,100.0,103.0,107.0,5,0.4472135954999579,1.0
827,LW,94.0,97.0,101.0,5,0.4472135954999579,1.0
828,HYW,96.0,100.0,104.0,5,0.7071067811865476,2.0
828,LMC,79.0,84.0,88.0,5,0.7071067811865476,2.0
828,LW,74.0,79.0,83.0,5,0.7071067811865476,2.0
828,MKT,91.0,96.0,102.0,5,0.4472135954999579,1.0
831,HG,112.0,118.0,,4,0.5,1.0
831,HYW,104.0,107.0,110.0,5,0.8366600265340756,2.0
831,LMC,90.0,92.0,93.0,5,0.0,0.0
831,LW,85.0,87.0,88.0,5,0.0,0.0
831,MKT,103.0,105.0,107.0,5,0.0,0.0
832,LMC,102.0,106.0,112.0,5,1.0,2.0
832,LW,97.0,100.0,105.0,5,0.7071067811865476,2.0
835,LMC,100.0,106.0,111.0,5,0.8366600265340756,2.0
835,LW,95.0,100.0,105.0,5,0.7071067811865476,2.0
836,HG,98.0,104.0,110.0,5,0.5477225575051661,1.0
836,HYW,98.0,100.0,102.0,5,0.0,0.0
836,LMC,83.0,84.0,86.0,5,0.0,0.0
836,LW,78.0,79.0,81.0,5,0.0,0.0
836,MKT,89.0,91.0,93.0,5,0.0,0.0
836,SB,112.0,115.0,117.0,5,0.5477225575051661,1.0
837,HG,102.0,108.0,114.0,5,0.5477225575051661,1.0
837,HYW,104.0,107.0,110.0,5,0.7071067811865476,2.0
837,LMC,88.0,89.0,91.0,5,0.0,0.0
837,LW,83.0,84.0,86.0,5,0.0,0.0
837,MKT,112.0,117.0,119.0,5,0.5477225575051661,1.0
838,HG,105.0,110.0,116.0,5,1.0954451150103321,3.0
838,HYW,103.0,104.0,105.0,5,0.0,0.0
838,LMC,80.0,81.0,82.0,5,0.0,0.0
838,LW,75.0,76.0,77.0,5,0.0,0.0
838,MKT,94.0,96.0,97.0,5,0.4472135954999579,1.0
839,HG,111.0,115.0,119.0,5,0.5477225575051661,1.0
839,HYW,111.0,114.0,116.0,5,0.4472135954999579,1.0
839,LMC,92.0,96.0,100.0,5,0.5477225575051661,1.0
839,LW,87.0,91.0,94.0,5,0.5477225575051661,1.0
839,MKT,107.0,109.0,112.0,5,0.0,0.0
951,SB,89.0,95.0,100.0,5,1.0,2.0
971,SB,107.0,113.0,118.0,5,0.8944271909999159,2.0
972,SB,106.0,111.0,116.0,5,0.8944271909999159,2.0
975,HG,85.0,90.0,95.0,5,1.0954451150103321,3.0
975,HYW,100.0,106.0,111.0,5,1.0954451150103321,2.0
975,LMC,91.0,94.0,96.0,5,0.8366600265340756,2.0
975,LW,86.0,89.0,91.0,5,0.8366600265340756,2.0
975,MKT,108.0,111.0,115.0,5,0.7071067811865476,2.0
975,SB,89.0,94.0,100.0,5,0.8944271909999159,2.0
