id,lon,lat,snap_lat_1600,snap_lon_1600,distance_1600,found_1600,snap_lat_5000,snap_lon_5000,distance_5000,found_5000,stable_route,classification
143,114.160056458001,22.2743355981489,22.2743638,114.160058,3.13816467245213,TRUE,22.2743638,114.160058,3.13816467245213,TRUE,TRUE,stable_route
144,114.184584946726,22.2704914488167,22.2704726,114.184624,4.52978929814121,TRUE,22.2704726,114.184624,4.52978929814121,TRUE,TRUE,stable_route
145,114.190922972405,22.2751550300822,22.2751002,114.1905072,43.1898724063154,TRUE,22.2751002,114.1905072,43.1898724063154,TRUE,TRUE,stable_route
146S,114.186816227862,22.281058884833,22.2810787,114.1868606,5.06660313874818,TRUE,22.2810787,114.1868606,5.06660313874818,TRUE,TRUE,stable_route
148,114.196575776606,22.2768944641181,22.2761793,114.1964295,80.8893687588991,TRUE,22.2761793,114.1964295,80.8893687588991,TRUE,TRUE,stable_route
149,114.195267398609,22.2707610620182,22.2707628,114.1952682,0.209996200035135,TRUE,22.2707628,114.1952682,0.209996200035135,TRUE,TRUE,stable_route
151,114.192416649805,22.2870915320456,22.287102,114.1924235,1.35997897158503,TRUE,22.287102,114.1924235,1.35997897158503,TRUE,TRUE,stable_route
152,114.198486225984,22.2844731241969,22.2845008,114.1980337,46.6360089159303,TRUE,22.2845008,114.1980337,46.6360089159303,TRUE,TRUE,stable_route
153,114.2001082891,22.2906624590611,22.2906254,114.1999713,14.6760655466288,TRUE,22.2906254,114.1999713,14.6760655466288,TRUE,TRUE,stable_route
154,114.207347337395,22.2886782702549,22.2892291,114.2070356,69.1005882562343,TRUE,22.2892291,114.2070356,69.1005882562343,TRUE,TRUE,stable_route
155,114.211152709881,22.2872252441683,22.2873148,114.2111537,9.9531260949592,TRUE,22.2873148,114.2111537,9.9531260949592,TRUE,TRUE,stable_route
157,114.218804775421,22.286934216918,22.2871549,114.2186263,30.6318161158646,TRUE,22.2871549,114.2186263,30.6318161158646,TRUE,TRUE,stable_route
161,114.230180667405,22.2799620447255,22.279931,114.2302458,7.53432559234426,TRUE,22.279931,114.2302458,7.53432559234426,TRUE,TRUE,stable_route
162,114.23757761802,22.27393225653,22.2737265,114.2360823,155.470099990685,TRUE,22.2737265,114.2360823,155.470099990685,TRUE,TRUE,stable_route
163,114.240468518226,22.2675958198379,22.2676334,114.2404453,4.81084727913651,TRUE,22.2676334,114.2404453,4.81084727913651,TRUE,TRUE,stable_route
164S,114.233620386973,22.2632664716189,22.2632632,114.2336233,0.471119902091615,TRUE,22.2632632,114.2336233,0.471119902091615,TRUE,TRUE,stable_route
166,114.222139344457,22.2777511462385,22.2777185,114.2221348,3.65804925015852,TRUE,22.2777185,114.2221348,3.65804925015852,TRUE,TRUE,stable_route
